resourceId,name,area,description,resourceCategoryId,resourceModel,feeScheduleId,order,maxStay,minCapacity,maxCapacity,zoneCapacity,allowedEquipment,Adjacent To,Barrier Free,Conditions,Cooking Facilities,Dogs Allowed,Double Site,Electrical Service,Exposure,Fee Type,Fire Pit,Fire Pit Available,Fire Pit Location,Ground Cover,Number of Tent Pads,Obstructions,Off-Site Vehicle Parking,On-Site Vehicle Parking,Pad Slope,Park-Private,Picnic Table,Privacy,Pull-through,Quality,Restrictions,Roofed Barrier Free,Rooms,Service Type,Shoreline Access,Shower Distance (m),Shower Type,Site Length (m),Site Shade,Site Width (m),Sleeping Configuration,Swimming Conditions,Toilet,Toilet Distance (m),Toilet Type,Water Tap,Water Tap Distance (m),photo1,photo2,photo3,photo4,photo5,photo6
-2147459571,401 - Panache Lake,Panache Lake,,-2147483641,2,-32736,7010,,1,9,1,,Body of Water,No,,,,No,,"North, West",Regular Rate,Rocks,Yes,Front Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,"Weeds Present, Rock Shoreline, Soft Bottom",,,Privy Box,,,https://reservations.ontarioparks.ca/images/dee2b2bb-21ef-4691-91ef-f634f92696de.jpg,https://reservations.ontarioparks.ca/images/55fb7d4a-a49d-4760-aae1-8f5dbc3d2333.jpg,https://reservations.ontarioparks.ca/images/b5bf4943-a51f-4dc5-abf6-d326495e43f4.jpg,,,
-2147459570,402 - Panache Lake,Panache Lake,,-2147483641,2,-32736,7020,,1,9,1,,Body of Water,No,,,,No,,"North, West",Regular Rate,Rocks,Yes,Front Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/5d2025f0-87dd-41ee-bdf8-5c1c55c39424.jpg,https://reservations.ontarioparks.ca/images/a3b1503f-b4ed-4ad3-821b-740bdb20c3a1.jpg,https://reservations.ontarioparks.ca/images/a12fe103-1cfc-491b-99ca-e1e7e3ab92bf.jpg,https://reservations.ontarioparks.ca/images/a4114d11-325d-4d74-bd62-2e3bad0deb74.jpg,,
-2147459568,404 - Panache Lake,Panache Lake,,-2147483641,2,-32736,7040,,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",3,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/2a8fa785-24c7-4818-93e3-6b04e6edbb99.jpg,https://reservations.ontarioparks.ca/images/21055907-e91b-4a58-bc0f-b47b7b4b3e40.jpg,https://reservations.ontarioparks.ca/images/75b61f15-c75e-4691-ae27-6cdbcc0340bf.jpg,https://reservations.ontarioparks.ca/images/3391590e-54bb-4173-8f62-704e18c5923e.jpg,https://reservations.ontarioparks.ca/images/98f716c2-5a2c-4bea-8a45-970078882675.jpg,
-2147459566,406 - Panache Lake,Panache Lake,,-2147483641,2,-32736,7060,,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/85237e49-6355-4b67-ab8a-efbe97ce5535.jpg,https://reservations.ontarioparks.ca/images/45ec38ba-d5a1-4e62-90e2-b5c52ea7f709.jpg,,,,
-2147459565,407 - Panache Lake,Panache Lake,,-2147483641,2,-32736,7070,,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/8b8422ba-88f9-47e8-8d19-414a17c0550f.jpg,https://reservations.ontarioparks.ca/images/f235042d-1e04-4cdd-94e7-ac1c2b4e81df.jpg,https://reservations.ontarioparks.ca/images/bd7a6c18-8f20-4ada-9b6b-8462f5bb3760.jpg,,,
-2147459564,408 - Panache Lake,Panache Lake,,-2147483641,2,-32736,7100,,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/ee70ca07-29a6-4333-8251-3601dcf51c31.jpg,https://reservations.ontarioparks.ca/images/27c79e83-61d9-4f66-96ac-a1a63756a734.jpg,,,,
-2147459648,164 - Peter Lake,Peter Lake,,-2147483641,2,-32736,4640,,1,9,1,,Body of Water,No,,,,No,,East,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",3,"Rock(s), Tree(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Weeds Present,,,Privy Box,,,https://reservations.ontarioparks.ca/images/e08c5ae3-008e-4733-b0ee-2e5c7e71eb15.jpg,https://reservations.ontarioparks.ca/images/9a5f8f67-adbe-46fb-82b1-ee371d8e6fee.jpg,https://reservations.ontarioparks.ca/images/ce99d718-32a4-44a9-a6c5-ef3bc9df7e11.jpg,https://reservations.ontarioparks.ca/images/6eedd13c-410e-4969-a32e-2c59cefca8c6.jpg,,
-2147459647,165 - Peter Lake,Peter Lake,,-2147483641,2,-32736,4650,,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Front Centre,"Sand, Soil",4,"Rock(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,"Sandy Beach, Soft Bottom",,,Privy Box,,,https://reservations.ontarioparks.ca/images/4482c928-e379-47bd-adc8-4ffab4464a8d.jpg,https://reservations.ontarioparks.ca/images/84e2110c-aff8-48de-a76d-2a3516a6f265.jpg,https://reservations.ontarioparks.ca/images/9078ce78-d631-4aa8-a78d-9a7e62151c6d.jpg,https://reservations.ontarioparks.ca/images/711f2a34-7f02-49cf-8741-6ccec2cc81eb.jpg,,
-2147475212,H48 Proulx Lake,Proulx Lake,,-2147483640,2,-32736,9480,1,1,6,1,,"Body of Water, Sentier multi-usage",No,,,,No,,West,Regular Rate,,Yes,Back Centre,"Soil, Rock(s)",2,"Rock(s), Hill",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Moderate,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,,,,,,
-2147459599,236 - Rocky Lake,Rocky Lake,,-2147483641,2,-32736,5360,,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Centre,Rock(s),4,"Rock(s), Tree(s), Hill",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/97f8ccc9-9b04-49dd-8974-35a03ce10b5d.jpg,https://reservations.ontarioparks.ca/images/daeb1c34-b325-433e-9e9c-3f2186ff30ae.jpg,https://reservations.ontarioparks.ca/images/85fc4cc9-8402-4d51-b3a3-d19124bb93a2.jpg,,,
-2147459679,118 - Ruth-Roy Lake,Ruth-Roy Lake,,-2147483641,2,-32736,4180,,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,Tree(s),,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/1e1afca4-151c-475a-ba71-ea0aeabfe5ed.jpg,https://reservations.ontarioparks.ca/images/932e6963-6c65-4fbd-83a1-33b42a9faa1e.jpg,https://reservations.ontarioparks.ca/images/d377904d-21c9-4cde-9f32-0310cfe5ee95.jpg,,,
-2147459678,119 - Ruth-Roy Lake,Ruth-Roy Lake,,-2147483641,2,-32736,4190,,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Front Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/c7c3fc1c-5b85-4bc5-ab08-2fd0f94425fd.jpg,https://reservations.ontarioparks.ca/images/88efba1c-239e-46d2-84f9-c6940be83122.jpg,https://reservations.ontarioparks.ca/images/bcac02e4-b9d4-490c-807a-969f1364f493.jpg,,,
-2147457579,SPOT Unit,SPOT,,-2147483603,2,-31532,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2147459707,41 - Sandy Lake,Sandy Lake,,-2147483641,2,-32736,3410,,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Front Centre,Soil,4,Tree(s),,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,"Weeds Present, Soft Bottom",,,Privy Box,,,https://reservations.ontarioparks.ca/images/ac43730b-e098-43de-80cc-4cd9a1aa1873.jpg,https://reservations.ontarioparks.ca/images/24933643-8ea1-48ae-a4e0-54e3f8a52b9d.jpg,https://reservations.ontarioparks.ca/images/450ce942-8e6b-448b-ac76-150a4d14c761.jpg,,,
-2147475146,H50 Sealey's Lake,Sealey's Lake,,-2147483640,2,-32736,9500,1,1,6,1,,,No,,,,No,,,,,Yes,,,,,,,,,No,,,,,,,,,,,,,,,,,,Privy Box,,,,,,,,
-2147475345,H31 Shigaug Lake,Shigaug Lake,,-2147483640,2,-32736,9310,,1,6,1,,"Body of Water, Sentier multi-usage",No,,,,No,,"North, East",Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",3,"Rock(s), Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Moderate,,,,Partial Shade - AM Sun,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/dd96b387-a32f-4d00-b6dc-3bde7ad46d1f.jpg,https://reservations.ontarioparks.ca/images/b6a6dca7-bd8a-41df-b461-97fceb734a49.jpg,https://reservations.ontarioparks.ca/images/fea1c562-6226-4a84-9724-c575a1549223.jpg,,,
-2147475339,H32 Shigaug Lake,Shigaug Lake,,-2147483640,2,-32736,9320,,1,6,1,,"Body of Water, Sentier multi-usage",No,,,,No,,East,Regular Rate,Rocks,Yes,Front Centre,"Soil, Rock(s)",3,"Rock(s), Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Moderate,,,,Partial Shade - AM Sun,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,,,,,,
-2147475314,H37 Silver Lake,Silver Lake,,-2147483640,2,-32736,9370,,1,6,1,,Body of Water,No,,,,No,,"East, South",Regular Rate,Rocks,Yes,Front Left,"Soil, Rock(s)",4,"Rock(s), Tree(s), Root(s)",,,Slight,,No,Average,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/0f35cbf5-25fe-4490-b84e-c6ba04f323fa.jpg,https://reservations.ontarioparks.ca/images/bf9d8b7e-3232-4ae0-b28f-49db68067007.jpg,https://reservations.ontarioparks.ca/images/a874d697-4d30-4f68-b837-c2ee7fb0c87f.jpg,,,
-2147475178,H38 Silver Lake,Silver Lake,,-2147483640,2,-32736,9380,,1,6,1,,"Body of Water, Sentier multi-usage",No,,,,No,,East,Regular Rate,Rocks,Yes,Back Centre,Rock(s),5,"Rock(s), Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/91aaef2a-8626-4978-9a86-f129e5f40146.jpg,https://reservations.ontarioparks.ca/images/6040961d-850e-4330-b1f9-58f223f872b9.jpg,https://reservations.ontarioparks.ca/images/b2163968-d88e-4c56-8494-0f5910a628b5.jpg,,,
-2147475184,Out of Park - South,South,,-2147483641,2,-32364,8010,,1,9,999,,,No,,,,No,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2147459128,DVP - The Crack,The Crack,"This permit is valid only from 8:00 am to the posted day-use closing time. This permit is not transferrable between other locations in the park including the Granite Ridge and Chikanishing Access Points.

The Crack 6 km (4 hour) difficult.

This trail is considered highly difficult. Know the limits of your physical abilities before setting out. The Crack (red markers) is a linear trail, rather than a loop, however it is also part of a 78 km backcountry trail (blue markers). Once you reach the top, it is critical to follow the red markers back the way you came. If you start seeing only blue markers, you’ve gone the wrong way.  Do not attempt this hike in sandals, Crocs, rubber boots, or flipflops. Pack 2L of water per person.

For more information visit: www.ontarioparks.ca/parksblog/hike-the-crack-killarney.",-2147483585,2,-31568,10080,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://reservations.ontarioparks.ca/images/cd348def-0308-4270-af84-59d35ab34ddc.png,,,,,
-2147459106,DVP InPark - The Crack,The Crack,,-2147483586,2,-31568,11080,1,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2147459661,145 - Three Mile Lake,Three Mile Lake,,-2147483641,2,-32736,4450,,1,9,1,,Body of Water,No,,,,No,,East,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,Hill,,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Moderate,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/3244765e-655d-42e5-ba37-599ff8b7c713.jpg,https://reservations.ontarioparks.ca/images/03416979-35ad-4673-b8bc-d5342de59f33.jpg,https://reservations.ontarioparks.ca/images/0ed2d67b-dc19-4306-bf08-6fc8422e55eb.jpg,https://reservations.ontarioparks.ca/images/84a58aaf-9b47-42e0-b5fe-8759326f5b46.jpg,,
-2147459660,146 - Three Mile Lake,Three Mile Lake,,-2147483641,2,-32736,4460,,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Hill",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Moderate,,,,Partial Shade - PM Sun,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/4d5e8320-d0e0-43a8-a5e0-dbb5d34d9823.jpg,https://reservations.ontarioparks.ca/images/ffeb3f6c-e3d0-4586-bb79-efca3853843f.jpg,https://reservations.ontarioparks.ca/images/5d295ca4-339c-4684-8f48-004eab037b50.jpg,https://reservations.ontarioparks.ca/images/6bdcdc17-7e22-4a1b-9f7c-b3f9836b8f2f.jpg,https://reservations.ontarioparks.ca/images/69855b9f-d776-4c82-880b-ef85967b7574.jpg,
-2147475357,H8 Three Narrows L.,Three Narrows L.,,-2147483640,2,-32736,9080,,1,6,1,,"Body of Water, Sentier multi-usage",No,,,,No,,,,Rocks,Yes,,"Soil, Rock(s)",,"Tree(s), Root(s)",,,,,No,,,Average,"Tents Only, Generator Free",,,,,,,,,,,"Weeds Present, Soft Bottom",,,,,,https://reservations.ontarioparks.ca/images/99f8a8a3-55d6-410d-b811-dab7277e67ed.jpg,https://reservations.ontarioparks.ca/images/10dcc770-42c8-43fb-867d-bf3b31ec8d30.jpg,https://reservations.ontarioparks.ca/images/40d15477-6580-49b2-ba13-979c7db854ed.jpg,,,
-2147475310,H16 Three Narrows L.,Three Narrows L.,,-2147483640,2,-32736,9160,,1,6,1,,"Body of Water, Sentier multi-usage",No,,,,No,,South,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Poor,,Average,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/cfc670e4-3998-475c-a68c-aca40d9bcfd4.jpg,https://reservations.ontarioparks.ca/images/567bde7e-341c-4900-9eee-3c8c9319dcc6.jpg,https://reservations.ontarioparks.ca/images/082a8fd2-3353-40b5-989b-97696cef13e0.jpg,,,
-2147475199,H17 Three Narrows L.,Three Narrows L.,,-2147483640,2,-32736,9170,,1,6,1,,"Body of Water, Sentier multi-usage",No,,,,No,,East,Regular Rate,Rocks,Yes,Front Centre,"Soil, Rock(s)",3,"Rock(s), Tree(s), Root(s)",,,Slight,,No,Average,,Average,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/22dfb17d-eb45-4ffc-8d33-76617306a368.jpg,https://reservations.ontarioparks.ca/images/fdafb594-7db7-4c8e-a64f-80909b68ee37.jpg,,,,
-2147475172,H18 Three Narrows L.,Three Narrows L.,,-2147483640,2,-32736,9180,,1,6,1,,"Body of Water, Sentier multi-usage",No,,,,No,,"East, South",Regular Rate,Rocks,Yes,Front Left,"Soil, Rock(s)",2,"Tree(s), Root(s)",,,None,,No,Average,,Average,"Tents Only, Generator Free",,,,Moderate,,,,Partial Shade,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,,,,,,
-2147475302,H19 Three Narrows L.,Three Narrows L.,,-2147483640,2,-32736,9190,,1,6,1,,"Body of Water, Sentier multi-usage",No,,,,No,,East,Regular Rate,Rocks,Yes,Centre,"Sand, Soil, Rock(s)",3,"Rock(s), Tree(s), Root(s)",,,Slight,,No,Average,,Average,"Tents Only, Generator Free",,,,Moderate,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,,,,,,
-2147475291,H20 Three Narrows L.,Three Narrows L.,,-2147483640,2,-32736,9200,,1,6,1,,,No,,,,No,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2147475331,H21 Three Narrows L.,Three Narrows L.,,-2147483640,2,-32736,9210,,1,6,1,,"Body of Water, Sentier multi-usage",No,,,,No,,"North, East, South",Regular Rate,Rocks,Yes,Centre,Rock(s),3,"Rock(s), Tree(s), Root(s)",,,Slight,,No,Average,,Good,"Tents Only, Generator Free",,,,Difficult,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/935c5800-1ea2-4a00-918b-c4e9b972307d.jpg,https://reservations.ontarioparks.ca/images/48e80059-d815-4287-aac7-29899c345621.jpg,,,,
-2147459586,311 - Threenarrows Lake,Threenarrows Lake,,-2147483641,2,-32736,6110,,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Rock(s), Tree(s)",,,,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Full Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/9e7eb214-38a3-445b-a140-acd8890818ca.jpg,https://reservations.ontarioparks.ca/images/6d55a720-64a4-412d-803b-b4fc75a29ff1.jpg,https://reservations.ontarioparks.ca/images/0ad66412-501d-494f-a90e-c6257898b766.jpg,,,
-2147459585,312 - Threenarrows Lake,Threenarrows Lake,,-2147483641,2,-32736,6120,,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Rock(s), Tree(s)",,,Slight,Yes,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,"Rock Shoreline, Soft Bottom",,,Privy Box,,,https://reservations.ontarioparks.ca/images/f1a6f01b-aaf2-4113-a24a-e767d6a07aec.jpg,https://reservations.ontarioparks.ca/images/5c0ee5e3-19de-4a99-94f0-4f802c02030d.jpg,https://reservations.ontarioparks.ca/images/c9689bf6-367c-4883-bf8f-88e8ee9e096b.jpg,,,
-2147459584,313 - Threenarrows Lake,Threenarrows Lake,,-2147483641,2,-32736,6130,,1,9,1,,Body of Water,No,,,,No,,"South, West",Regular Rate,Rocks,Yes,Back Centre,Rock(s),4,"Rock(s), Tree(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/233c731c-69f1-49a5-9eaa-151971047cf0.jpg,https://reservations.ontarioparks.ca/images/b2a682dd-2085-4089-b257-a37797e70b47.jpg,https://reservations.ontarioparks.ca/images/135767aa-9971-4363-bfbb-66e0c1722acc.jpg,,,
-2147459583,314 - Threenarrows Lake,Threenarrows Lake,,-2147483641,2,-32736,6140,,1,9,1,,Body of Water,No,"Split Level Site, Island Site",,,No,,East,Regular Rate,Rocks,Yes,Front Centre,Rock(s),3,"Rock(s), Tree(s), Hill",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/1f8d79d3-8cab-4159-bff9-3ec167251dde.jpg,https://reservations.ontarioparks.ca/images/22f54752-8c40-46e5-b1d9-6d7c31d5e9e3.jpg,https://reservations.ontarioparks.ca/images/30851764-50e2-44b3-a9b3-f981bb5ad813.jpg,,,
-2147459582,315 - Threenarrows Lake,Threenarrows Lake,,-2147483641,2,-32736,6150,,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,Rock(s),,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/ca25fa1d-5319-4776-a00b-dafea242ea3a.jpg,https://reservations.ontarioparks.ca/images/9c808413-9498-4f2a-9140-8ef30810d936.jpg,https://reservations.ontarioparks.ca/images/f1465622-fa6f-4848-b776-c202067b3d63.jpg,https://reservations.ontarioparks.ca/images/97744b0c-8315-4a1a-9fc2-41e904b5cf26.jpg,,
-2147459581,316 - Threenarrows Lake,Threenarrows Lake,,-2147483641,2,-32736,6160,,1,9,1,,Body of Water,No,,,,No,,"North, South",Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",3,"Rock(s), Tree(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Moderate,,,,Partial Shade,,,"Rock Shoreline, Light Current",,,Privy Box,,,https://reservations.ontarioparks.ca/images/bc06feaf-3e73-4a40-b580-c29652b092db.jpg,https://reservations.ontarioparks.ca/images/eebeedfe-51a7-4bbd-8a78-338d5b1039d4.jpg,,,,
-2147459580,317 - Threenarrows Lake,Threenarrows Lake,,-2147483641,2,-32736,6170,,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Front Centre,Rock(s),2,"Rock(s), Hill",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Difficult,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/ce33fb31-c1bd-4063-b36c-6497b7950a78.jpg,https://reservations.ontarioparks.ca/images/2e8d138c-ec07-45b9-9d7b-a874d0f1a4e7.jpg,https://reservations.ontarioparks.ca/images/9421f12a-e653-4347-a308-80cf6f73d8db.jpg,https://reservations.ontarioparks.ca/images/e8b91479-affd-4a44-b2b6-1cd56ee0a71b.jpg,,
-2147459579,318 - Threenarrows Lake,Threenarrows Lake,,-2147483641,2,-32736,6180,,1,9,1,,Body of Water,No,,,,No,,"East, West",Regular Rate,Rocks,Yes,Centre,Soil,4,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Full Shade,,,Soft Bottom,,,Privy Box,,,https://reservations.ontarioparks.ca/images/0a0ba969-9be2-4ca5-b29f-c8da83e03933.jpg,https://reservations.ontarioparks.ca/images/ffee6588-cc87-4a9a-a356-bb26a8c17e12.jpg,https://reservations.ontarioparks.ca/images/1d1a872a-cce8-4351-80ca-cbfb947ee248.jpg,,,
-2147459578,319 - Threenarrows Lake,Threenarrows Lake,,-2147483641,2,-32736,6190,,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Rock(s), Tree(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/197858af-40bd-454d-9eb7-602bf8333edf.jpg,https://reservations.ontarioparks.ca/images/794dfb40-613d-42e9-bd04-89dede67d185.jpg,,,,
-2147459577,320 - Threenarrows Lake,Threenarrows Lake,,-2147483641,2,-32736,6200,,1,9,1,,Body of Water,No,Island Site,,,No,,West,Regular Rate,Rocks,Yes,Front Left,"Soil, Rock(s)",3,"Rock(s), Tree(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,Weeds Present,,,Privy Box,,,https://reservations.ontarioparks.ca/images/d11393ec-0af4-4711-b727-e3d9c7848a36.jpg,https://reservations.ontarioparks.ca/images/633931af-738d-4676-9ff6-73bab34d56df.jpg,https://reservations.ontarioparks.ca/images/7c96aac4-dc2c-4602-8f3b-d76124bfa821.jpg,https://reservations.ontarioparks.ca/images/98af82d7-5113-4602-808c-63063aabf341.jpg,,
-2147459576,321 - Threenarrows Lake,Threenarrows Lake,,-2147483641,2,-32736,6210,,1,9,1,,Body of Water,No,,,,No,,South,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",3,Tree(s),,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,Weeds Present,,,Privy Box,,,https://reservations.ontarioparks.ca/images/b7cbc136-6592-4249-be38-c129cb4cae06.jpg,https://reservations.ontarioparks.ca/images/c02a9039-04ca-484a-9440-0ae74fef63dc.jpg,https://reservations.ontarioparks.ca/images/3d67e224-0e72-42d1-b4a3-fa68400b6dba.jpg,https://reservations.ontarioparks.ca/images/722ddb53-7636-4d14-b881-fc660502aaad.jpg,https://reservations.ontarioparks.ca/images/eb1e201b-5d02-4fb3-b8e5-4b39738b58dd.jpg,
-2147459575,323 - Threenarrows Lake,Threenarrows Lake,,-2147483641,2,-32736,6230,,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",3,"Rock(s), Tree(s)",,,Slight,Yes,No,Good,,Good,"Tents Only, Generator Free",,,,Moderate,,,,Partial Shade - AM Sun,,,Weeds Present,,,Privy Box,,,https://reservations.ontarioparks.ca/images/ae68eda8-6220-48ac-88fb-43ed319333fe.jpg,https://reservations.ontarioparks.ca/images/c6f92d4a-5618-4576-91bd-9aa5cf04f762.jpg,https://reservations.ontarioparks.ca/images/2504a9dd-6c4a-4723-90e8-293066b5b5dd.jpg,https://reservations.ontarioparks.ca/images/290cd61b-2b33-498f-8d5b-7e3d9711f885.jpg,https://reservations.ontarioparks.ca/images/8594acdf-ce20-4738-b933-9b45c215d39b.jpg,
