resourceId,name,area,description,resourceCategoryId,resourceModel,feeScheduleId,order,maxStay,minCapacity,maxCapacity,zoneCapacity,allowedEquipment,availability,campground,equipmentBucket,mapIds,Adjacent To,Alcohol Permitted,Barrier Free,Charcoal Barbeque,Conditions,Cooking Facilities,Dogs Allowed,Double Site,Electrical Service,Fee Type,Fire Pit Available,Fire Pit Location,Ground Cover,Obstructions,Off-Site Vehicle Parking,On-Site Vehicle Parking,Outlet Distance (m),Pad Slope,Park-Private,Privacy,Pull-through,Quality,Restrictions,Roofed Barrier Free,Rooms,Service Type,Shower Type,Site Length (m),Site Shade,Site Width (m),Sleeping Configuration,Toilet,Water Tap,photo1,photo2,photo3,photo4,photo5,photo6
-2147481975,914,,,-2147483648,0,-32763,10490,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,,,No,,Corner Site,,,No,,Regular Rate,,Back Left,"Grass, Soil",,1,2,,None,,Poor,No,Poor,,,,Non-Electric,,12.0,Partial Shade - PM Sun,14.0,,,,https://reservations.ontarioparks.ca/images/3554bb26-638f-4c19-b0a6-347a521086a4.jpg,https://reservations.ontarioparks.ca/images/51bfdf7e-bd6d-4273-8b0b-32d0168a4b8d.jpg,https://reservations.ontarioparks.ca/images/a7b7e87a-6b1b-4887-bc2f-ab2fe4760ae4.jpg,,,
-2147481580,915,,,-2147483648,0,-32763,10500,,1,6,,2,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,,,No,,Corner Site,,,No,,Regular Rate,,Back Left,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,19.0,Partial Shade - PM Sun,12.0,,,,https://reservations.ontarioparks.ca/images/f2c072f5-1bdb-453a-b8a0-ffaac42d4a6b.jpg,https://reservations.ontarioparks.ca/images/56ccc79d-730e-497a-8163-3131d10b3a39.jpg,https://reservations.ontarioparks.ca/images/a7593113-2158-4357-960e-863e166179ca.jpg,,,
-2147481922,916,,,-2147483648,0,-32763,10510,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,"Water Tap, Campsite (less than 100m)",,No,,"Above Avg. Vehicular Traffic, Corner Site",,,No,,Regular Rate,,Back Right,Soil,,1,2,,None,,Poor,No,Average,,,,Non-Electric,,12.0,Partial Shade - PM Sun,13.0,,,,https://reservations.ontarioparks.ca/images/a5c8f419-87aa-4ad9-a6d0-f87ee277deab.jpg,https://reservations.ontarioparks.ca/images/4e9004ce-98a2-46ed-a701-44d63ddf4ea7.jpg,,,,
-2147481813,917,,,-2147483648,0,-32763,10520,,1,6,,2,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,,,No,,Corner Site,,,No,,Regular Rate,,Back Centre,"Grass, Soil",,1,2,,None,,Good,No,Average,,,,Non-Electric,,18.0,Partial Shade - PM Sun,10.0,,,,https://reservations.ontarioparks.ca/images/5709718c-8fbe-4699-b793-573d17e8bf99.jpg,https://reservations.ontarioparks.ca/images/4b5bd210-6561-46de-a71b-6b2871c3c895.jpg,https://reservations.ontarioparks.ca/images/0dc3b969-60b1-4274-a12b-a9434c9ee3cb.jpg,,,
-2147481888,918,,,-2147483648,0,-32763,10530,,1,6,,4,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,"Privy, Campsite (less than 100m)",,No,,Corner Site,,,No,,Regular Rate,,Back Left,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,20.0,No Shade/Full Sun,13.0,,,,https://reservations.ontarioparks.ca/images/f7102c57-9f05-4d88-ae6c-097e1c4be0f4.jpg,https://reservations.ontarioparks.ca/images/35254e1d-7046-4260-a757-b46cc7ef6f95.jpg,,,,
-2147482020,919,,,-2147483648,0,-32763,10540,,1,6,,2,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,Water Tap,,No,,Poor Drainage,,,No,,Regular Rate,,Back Right,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,18.0,Partial Shade,12.0,,,,https://reservations.ontarioparks.ca/images/f988b8f9-97c2-48c0-a6eb-0d9af6d1ae9f.jpg,https://reservations.ontarioparks.ca/images/e76791b7-0237-4995-a965-f1a241b37b24.jpg,https://reservations.ontarioparks.ca/images/3442311c-f21f-4987-b253-230f862c9fd0.jpg,,,
-2147481542,920,,,-2147483648,0,-32763,10550,,1,6,,4,Walk-in,Sites #900-965 (66),Small trailer / pop-up,-2147483607,Water Tap,,No,,Poor Drainage,,,No,,Regular Rate,,Back Right,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,17.0,Partial Shade - PM Sun,10.0,,,,https://reservations.ontarioparks.ca/images/227d38db-1ccf-48c7-85e7-5099bc1330ce.jpg,https://reservations.ontarioparks.ca/images/9221cb9f-d551-4a67-aed4-e399743f8a6f.jpg,,,,
-2147481568,921,,,-2147483648,0,-32763,10560,,1,6,,4,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,"Privy, Campsite (less than 100m)",,No,,Corner Site,,,No,,Regular Rate,,Back Left,Soil,,1,2,,None,,Good,No,Average,,,,Non-Electric,,19.0,Partial Shade - PM Sun,14.0,,,,https://reservations.ontarioparks.ca/images/c7d076c9-1953-46d7-b9b6-40111974a581.jpg,https://reservations.ontarioparks.ca/images/851f51ec-e1ab-45da-8081-f7b1f3149a14.jpg,https://reservations.ontarioparks.ca/images/9d916186-c758-4b54-9c36-dc40c39a0311.jpg,,,
-2147481950,922,,,-2147483648,0,-32763,10570,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,Campsite (less than 100m),,No,,Poor Drainage,,,No,,Regular Rate,,Back Left,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,17.0,Partial Shade - PM Sun,12.0,,,,https://reservations.ontarioparks.ca/images/8372f5a0-4582-46ce-bcc3-f6c46a4366e8.jpg,https://reservations.ontarioparks.ca/images/4bd4be64-0723-459c-b898-54dad7ca5542.jpg,https://reservations.ontarioparks.ca/images/e4ea0912-782e-40bc-a694-9787cf5d6583.jpg,,,
-2147481670,923,,,-2147483648,0,-32763,10580,,1,6,,4,Walk-in,Sites #900-965 (66),Small trailer / pop-up,-2147483607,"Privy, Campsite (less than 100m)",,No,,"Poor Drainage, Corner Site",,,No,,Regular Rate,,Back Right,Soil,,1,2,,None,,Average,No,Average,,,,Non-Electric,,17.0,Full Shade,14.0,,,,https://reservations.ontarioparks.ca/images/4692d556-ee7a-40cf-a2a2-b8414bd1c847.jpg,https://reservations.ontarioparks.ca/images/8b795833-5bae-481e-a310-c95ccfd796a0.jpg,https://reservations.ontarioparks.ca/images/b18b2e11-bce2-4705-aec7-31505f61477a.jpg,,,
-2147481601,924,,,-2147483648,0,-32763,10590,,1,6,,4,Walk-in,Sites #900-965 (66),Small trailer / pop-up,-2147483607,"Privy, Water Tap",,No,,,,,No,,Regular Rate,,Back Centre,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,13.0,Partial Shade,20.0,,,,https://reservations.ontarioparks.ca/images/9e6a5bdb-bac5-4c59-86bb-f6281f33d277.jpg,https://reservations.ontarioparks.ca/images/c3c88b50-906c-44ce-83fa-41fa1b71e278.jpg,https://reservations.ontarioparks.ca/images/8c5629f8-3716-4312-bb0d-3a029a5c7f45.jpg,,,
-2147481636,925,,,-2147483648,0,-32763,10600,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,"Water Tap, Vehicle Parking, Comfort Station",,No,,Above Avg. Pedestrian Traffic,,,No,,Regular Rate,,Back Right,"Grass, Soil",,1,2,,None,,Poor,No,Average,,,,Non-Electric,,12.0,Partial Shade - PM Sun,14.0,,,,https://reservations.ontarioparks.ca/images/192d9d2c-a72c-4d97-8778-9ef7713f60ac.jpg,https://reservations.ontarioparks.ca/images/e6bdeb7a-2f06-4ba3-9f7c-063bc0bcbbd2.jpg,https://reservations.ontarioparks.ca/images/182434ad-83c6-4d9d-9097-764edb1b2b8a.jpg,,,
-2147481525,926,,,-2147483648,0,-32763,10610,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,Campsite (less than 100m),,No,,"Poor Drainage, Corner Site",,,No,,Regular Rate,,Back Right,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,12.0,Partial Shade - PM Sun,15.0,,,,https://reservations.ontarioparks.ca/images/226e1ff1-57c8-478b-9fcb-bf1154bcbbf1.jpg,https://reservations.ontarioparks.ca/images/7a7390a2-32ca-4bf6-8410-9d951193b7f8.jpg,,,,
-2147481745,927,,,-2147483648,0,-32763,10620,,1,6,,2,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,Campsite (less than 100m),,No,,Corner Site,,,No,,Regular Rate,,Back Centre,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,18.0,Partial Shade - PM Sun,10.0,,,,https://reservations.ontarioparks.ca/images/ed00ee6f-0366-4554-b4f5-e33b4fb4aa81.jpg,https://reservations.ontarioparks.ca/images/812ae768-fdb6-40e7-b8b2-a7fbe17dfb26.jpg,,,,
-2147481531,928,,,-2147483648,0,-32763,10630,,1,6,,4,Walk-in,Sites #900-965 (66),Small trailer / pop-up,-2147483607,Privy,,No,,,,,No,,Regular Rate,,Back Left,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,17.0,Partial Shade,13.0,,,,https://reservations.ontarioparks.ca/images/a32145c5-1513-428d-af8c-a3d1e2728b9c.jpg,https://reservations.ontarioparks.ca/images/9d2139c6-66bb-44b7-b8c4-7298011529fb.jpg,https://reservations.ontarioparks.ca/images/57e58d15-8d39-4a59-bdf6-3dcbee85aae5.jpg,,,
-2147481801,929,,,-2147483648,0,-32763,10640,,1,6,,2,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,Privy,,No,,Corner Site,,,No,,Regular Rate,,Back Centre,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,20.0,Partial Shade - PM Sun,10.0,,,,https://reservations.ontarioparks.ca/images/ae97f8ba-e068-47cb-8899-0f66096a8649.jpg,https://reservations.ontarioparks.ca/images/618e2a71-e0c7-44b7-b562-667d62759b4d.jpg,,,,
-2147481987,930,,,-2147483648,0,-32763,10650,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,Water Tap,,No,,,,,No,,Regular Rate,,Back Left,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,13.0,Partial Shade - PM Sun,14.0,,,,https://reservations.ontarioparks.ca/images/8064b03c-ea7b-4bd8-9f51-9ef0a13f39dd.jpg,https://reservations.ontarioparks.ca/images/01adb939-e28e-447b-8c41-8145c45b3983.jpg,https://reservations.ontarioparks.ca/images/87e7cf6a-d2cf-488f-bff8-e7936983fa76.jpg,,,
-2147481513,931,,,-2147483648,0,-32763,10660,,1,6,,2,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,Privy,,No,,,,,No,,Regular Rate,,Back Right,"Grass, Soil",,1,2,,,,Average,No,Average,,,,Non-Electric,,18.0,No Shade/Full Sun,18.0,,,,https://reservations.ontarioparks.ca/images/3b171741-b71e-4d1c-a27f-c2f1ff8a1c89.jpg,https://reservations.ontarioparks.ca/images/cddc2ef1-7a59-4ff1-9bb9-cb240e038edd.jpg,,,,
-2147481868,932,,,-2147483648,0,-32763,10670,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,Water Tap,,No,,,,,No,,Regular Rate,,Back Right,Grass,,1,2,,,,Poor,No,Poor,,,,Non-Electric,,11.0,No Shade/Full Sun,17.0,,,,https://reservations.ontarioparks.ca/images/ccb64767-c42a-4f93-a996-7c00b4665e69.jpg,https://reservations.ontarioparks.ca/images/3e468995-d7f9-429f-9495-94929cfc49f2.jpg,https://reservations.ontarioparks.ca/images/e46943d9-a33b-4691-a70f-1af19703a55d.jpg,,,
-2147481934,933,,,-2147483648,0,-32763,10680,,1,6,,1,Walk-in,Sites #900-965 (66),Tent only,-2147483607,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Right,"Grass, Soil",,1,2,,None,,Poor,No,Average,,,,Non-Electric,,17.0,Partial Shade - PM Sun,11.0,,,,https://reservations.ontarioparks.ca/images/f8103b05-e3ed-4b39-b75d-7afb8103970b.jpg,https://reservations.ontarioparks.ca/images/41be255a-0b1f-4cd5-b99b-5fb3e5a9252a.jpg,https://reservations.ontarioparks.ca/images/ae2e32fd-a4a7-4aa8-8e0b-68ea84542170.jpg,,,
-2147481565,934,,,-2147483648,0,-32763,10690,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,"Privy, Campsite (less than 100m)",,No,,,,,No,,Regular Rate,,Back Centre,"Grass, Soil",,1,2,,,,Average,No,Average,,,,Non-Electric,,17.0,Partial Shade,12.0,,,,https://reservations.ontarioparks.ca/images/604b682f-9f85-45a0-981e-653a0554701c.jpg,https://reservations.ontarioparks.ca/images/bb68c18f-c298-4728-97f1-ccd9a1707cb8.jpg,,,,
-2147481856,935,,,-2147483648,0,-32763,10700,,1,6,,3,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,"Privy, Campsite (less than 100m)",,No,,Corner Site,,,No,,Regular Rate,,Middle Left,"Grass, Soil",,1,2,,,,Average,No,Average,,,,Non-Electric,,18.0,Partial Shade - PM Sun,13.0,,,,https://reservations.ontarioparks.ca/images/6e3e6734-5c03-43c6-871b-6fa0f1d69bec.jpg,https://reservations.ontarioparks.ca/images/506af482-d584-48e9-9127-74438ab0ec26.jpg,,,,
-2147481817,936,,,-2147483648,0,-32763,10710,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,Campsite (less than 100m),,No,,Corner Site,,,No,,Regular Rate,,Back Centre,"Grass, Soil",,1,2,,None,,Poor,No,Average,,,,Non-Electric,,14.0,Partial Shade,14.0,,,,https://reservations.ontarioparks.ca/images/fe9275b5-0c61-44d1-b765-22a4ea36796f.jpg,https://reservations.ontarioparks.ca/images/0268bc35-c45d-427a-acb6-581e115b0cea.jpg,https://reservations.ontarioparks.ca/images/12cbca5c-afd7-49eb-bfa3-94c7d1f87a60.jpg,,,
-2147482015,937,,,-2147483648,0,-32763,10720,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,,,No,,,,,No,,Regular Rate,,Back Left,"Grass, Soil",,1,2,,,,Average,No,Average,,,,Non-Electric,,14.0,Partial Shade - PM Sun,12.0,,,,https://reservations.ontarioparks.ca/images/5d77d788-ca66-4982-a8e8-53d7ec9f4889.jpg,https://reservations.ontarioparks.ca/images/194e4586-dcf4-4838-8950-f5361b075e84.jpg,,,,
-2147481551,938,,,-2147483648,0,-32763,10730,,1,6,,2,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,Vehicle Parking,,No,,Split Level Site,,,No,,Regular Rate,,Back Right,"Gravel, Grass, Soil",,1,2,,None,,Good,No,Average,,,,Non-Electric,,19.0,Partial Shade - PM Sun,8.0,,,,https://reservations.ontarioparks.ca/images/e2dc2658-6927-4e6f-926d-5aa30e516719.jpg,https://reservations.ontarioparks.ca/images/426ce1df-38f2-40e3-9671-28d845fe608e.jpg,,,,
-2147481842,939,,,-2147483648,0,-32763,10740,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,Campsite (less than 100m),,No,,Corner Site,,,No,,Regular Rate,,Back Right,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,14.0,Partial Shade - PM Sun,13.0,,,,https://reservations.ontarioparks.ca/images/e89bc26b-821b-48d9-a5c1-f5c41a62d872.jpg,https://reservations.ontarioparks.ca/images/a00d250b-b3c4-4789-a6b0-ba754f4c1a36.jpg,https://reservations.ontarioparks.ca/images/aa304dac-2aad-4dc7-9512-0c04f07712e0.jpg,,,
-2147481527,940,,,-2147483648,0,-32763,10750,,1,6,,2,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,Campsite (less than 100m),,No,,Corner Site,,,No,,Regular Rate,,Back Left,Soil,,1,2,,None,,Average,No,Average,,,,Non-Electric,,18.0,Partial Shade - PM Sun,11.0,,,,https://reservations.ontarioparks.ca/images/ed8a2db0-f85c-4ddd-944a-6d67592406c6.jpg,https://reservations.ontarioparks.ca/images/81c02894-6e1f-4060-b1db-0012244cc2e7.jpg,,,,
-2147481709,941,,,-2147483648,0,-32763,10760,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,,,No,,Corner Site,,,No,,Regular Rate,,Back Left,Soil,,1,2,,None,,Average,No,Average,,,,Non-Electric,,11.0,Partial Shade - PM Sun,13.0,,,,https://reservations.ontarioparks.ca/images/f684c6e5-c880-4fda-97ba-648c14c209fb.jpg,https://reservations.ontarioparks.ca/images/c4c24280-a2a8-47d0-8c2c-194810d434dc.jpg,https://reservations.ontarioparks.ca/images/f4f303e0-c6f0-41df-b5e3-da43f89253bb.jpg,,,
-2147481823,942,,,-2147483648,0,-32763,10770,,1,6,,2,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,,,No,,"Poison Ivy, Corner Site",,,No,,Regular Rate,,Back Right,Soil,,1,2,,None,,Average,No,Average,,,,Non-Electric,,19.0,Partial Shade - PM Sun,7.0,,,,https://reservations.ontarioparks.ca/images/61c814fd-2df8-490a-93c3-35a531be041a.jpg,https://reservations.ontarioparks.ca/images/4b4ce59b-6088-4392-a041-31c5a48d6bbb.jpg,,,,
-2147481944,943,,,-2147483648,0,-32763,10780,,1,6,,3,Walk-in,Sites #900-965 (66),Small trailer / pop-up,-2147483607,,,No,,,,,No,,Regular Rate,,Back Left,"Grass, Soil",,1,2,,,,Poor,No,Average,,,,Non-Electric,,13.0,No Shade/Full Sun,20.0,,,,https://reservations.ontarioparks.ca/images/d928f735-5202-4446-b9f6-9b48b8161b7c.jpg,https://reservations.ontarioparks.ca/images/bb829625-f19e-4c0e-a2b7-f47f562382af.jpg,,,,
-2147481940,944,,,-2147483648,0,-32763,10790,,1,6,,4,Walk-in,Sites #900-965 (66),Small trailer / pop-up,-2147483607,Water Tap,,No,,,,,No,,Regular Rate,,Back Centre,"Grass, Soil",,1,2,,,,Average,No,Average,,,,Non-Electric,,17.0,No Shade/Full Sun,20.0,,,,https://reservations.ontarioparks.ca/images/63dbb457-be23-4ac5-9612-c8b361d29b8e.jpg,https://reservations.ontarioparks.ca/images/cfd3abd3-6659-4e19-977a-e6cc10f74c89.jpg,,,,
-2147481684,945,,,-2147483648,0,-32763,10800,,1,6,,1,Walk-in,Sites #900-965 (66),Tent only,-2147483607,,,No,,,,,No,,Regular Rate,,Back Right,Grass,,1,2,,,,Average,No,Average,,,,Non-Electric,,11.0,No Shade/Full Sun,11.0,,,,https://reservations.ontarioparks.ca/images/d14125b7-75dc-4ee9-890d-1eedb74fd245.jpg,https://reservations.ontarioparks.ca/images/687c7897-bc0b-49f2-89cb-b88efd132bac.jpg,,,,
-2147481894,946,,,-2147483648,0,-32763,10810,,1,6,,4,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,Water Tap,,No,,,,,No,,Regular Rate,,Back Centre,"Grass, Soil",,1,2,,,,Poor,No,Average,,,,Non-Electric,,20.0,No Shade/Full Sun,24.0,,,,https://reservations.ontarioparks.ca/images/0409ffc1-95b2-42d2-96ed-097d83e9778c.jpg,https://reservations.ontarioparks.ca/images/4138234e-4455-41df-a70c-88676043ca3a.jpg,,,,
-2147481779,947,,,-2147483648,0,-32763,10820,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,"Privy, Campsite (less than 100m)",,No,,Corner Site,,,No,,Regular Rate,,Back Left,"Grass, Soil",Tree(s),1,2,,Slight,,Average,No,Average,,,,Non-Electric,,13.0,Partial Shade - PM Sun,13.0,,,,https://reservations.ontarioparks.ca/images/e72d1010-dcd9-4502-baf8-dbf6b91fc32a.jpg,https://reservations.ontarioparks.ca/images/3b5cb57a-20d0-455f-8691-e6fe4cb76a2f.jpg,,,,
-2147481662,948,,,-2147483648,0,-32763,10830,,1,6,,1,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,Privy,,No,,,,,No,,Regular Rate,,Back Right,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,18.0,Partial Shade - PM Sun,10.0,,,,https://reservations.ontarioparks.ca/images/7a4af633-d201-4d4f-97bc-5b710213390e.jpg,https://reservations.ontarioparks.ca/images/7e4b08d6-db28-4292-b73c-c664c7be0919.jpg,,,,
-2147481729,949,,,-2147483648,0,-32763,10840,,1,6,,4,Walk-in,Sites #900-965 (66),Small trailer / pop-up,-2147483607,"Privy, Water Tap",,No,,"Poor Drainage, Corner Site",,,No,,Regular Rate,,Back Right,Grass,,1,2,,,,Average,No,Average,,,,Non-Electric,,13.0,Partial Shade - PM Sun,20.0,,,,https://reservations.ontarioparks.ca/images/b0e75bc0-763c-4f54-a375-54dd7e74aa46.jpg,https://reservations.ontarioparks.ca/images/3aaa2ed2-648e-48c2-adc9-b5dd9aa9ff6a.jpg,,,,
-2147481639,950,,Must be booked with site 963 as a double site.,-2147483648,0,-32763,10850,,1,6,,4,Walk-in,Sites #900-965 (66),RV / big rig,-2147483607,Campsite (less than 100m),,No,,"Windy, Poor Drainage, Corner Site",,,Yes,,Regular Rate,,Middle Right,"Grass, Soil",,1,2,,,,Poor,No,Average,,,,Non-Electric,,24.0,No Shade/Full Sun,16.0,,,,https://reservations.ontarioparks.ca/images/eeededaa-5c39-4c69-8aef-89df3afa9ae3.jpg,https://reservations.ontarioparks.ca/images/fd71138b-cf1a-4576-963e-6e6223984a23.jpg,https://reservations.ontarioparks.ca/images/4a392995-73db-4bdf-9777-a4304f203285.jpg,,,
-2147481651,951,,,-2147483648,0,-32763,10860,,1,6,,1,Walk-in,Sites #900-965 (66),Tent only,-2147483607,"Privy, Water Tap",,No,,Poor Drainage,,,No,,Regular Rate,,Back Centre,"Gravel, Grass",,1,2,,None,,Average,No,Average,,,,Non-Electric,,14.0,Partial Shade,13.0,,,,https://reservations.ontarioparks.ca/images/a507e58b-b378-4bb1-8835-5841d9b930b4.jpg,https://reservations.ontarioparks.ca/images/97a9d37c-cbfa-40d2-b8c6-13efc8793030.jpg,,,,
-2147481873,952,,,-2147483648,0,-32763,10870,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,Campsite (less than 100m),,No,,Poor Drainage,,,No,,Regular Rate,,Back Right,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,16.0,Partial Shade,17.0,,,,https://reservations.ontarioparks.ca/images/0b6d10f2-387d-4239-a88b-ea3c9b663f88.jpg,https://reservations.ontarioparks.ca/images/23582eda-4436-47cb-9946-f51ddc421b04.jpg,,,,
-2147481640,953,,,-2147483648,0,-32763,10880,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,Campsite (less than 100m),,No,,Corner Site,,,No,,Regular Rate,,Back Centre,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,14.0,Partial Shade - PM Sun,10.0,,,,https://reservations.ontarioparks.ca/images/29fbd46f-569a-4907-aa10-401a730ab0f5.jpg,https://reservations.ontarioparks.ca/images/edffa738-6bed-4f43-b35f-dc50525db491.jpg,https://reservations.ontarioparks.ca/images/f65380d1-f5c7-40c3-9c30-0bbb3f928a29.jpg,,,
-2147481920,954,,,-2147483648,0,-32763,10890,,1,6,,1,Walk-in,Sites #900-965 (66),Tent only,-2147483607,,,No,,Above Avg. Vehicular Traffic,,,No,,Regular Rate,,Back Centre,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,11.0,No Shade/Full Sun,35.0,,,,https://reservations.ontarioparks.ca/images/3faae884-efef-48f3-a52e-5599dd1f7971.jpg,https://reservations.ontarioparks.ca/images/51a3c1d8-b67b-44ef-a227-8faee032aa0d.jpg,https://reservations.ontarioparks.ca/images/9622d4c4-205c-4ee2-a8bc-fcdd4f3f61d8.jpg,,,
-2147481803,955,,,-2147483648,0,-32763,10900,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,Campsite (less than 100m),,No,,Corner Site,,,No,,Regular Rate,,Back Centre,"Grass, Soil",,1,2,,None,,Good,No,Average,,,,Non-Electric,,14.0,Partial Shade - PM Sun,13.0,,,,https://reservations.ontarioparks.ca/images/e5994510-b13d-4c96-9ff3-14c30674be9b.jpg,https://reservations.ontarioparks.ca/images/fbcf5db6-cee5-4cbd-b84f-955e14679a14.jpg,https://reservations.ontarioparks.ca/images/84ba25d2-ffb1-421b-8df8-90006789bbff.jpg,,,
-2147481864,956,,,-2147483648,0,-32763,10910,,1,6,,4,Walk-in,Sites #900-965 (66),Small trailer / pop-up,-2147483607,,,No,,,,,No,,Regular Rate,,Back Centre,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,17.0,No Shade/Full Sun,36.0,,,,https://reservations.ontarioparks.ca/images/993fc265-ca8c-493b-b475-dc8ae0c9a9f0.jpg,https://reservations.ontarioparks.ca/images/4c93aba6-56a9-4c9b-abae-baa13dd35db7.jpg,,,,
-2147481578,957,,,-2147483648,0,-32763,10920,,1,6,,2,Walk-in,Sites #900-965 (66),Tent only,-2147483607,,,No,,,,,No,,Regular Rate,,Back Right,"Grass, Soil",,1,2,,None,,Average,No,Average,,,,Non-Electric,,17.0,No Shade/Full Sun,17.0,,,,https://reservations.ontarioparks.ca/images/9d36b7d0-1f74-4a54-81a9-4608d6253519.jpg,https://reservations.ontarioparks.ca/images/f60826da-30a9-4dd2-8777-c6960b87a38c.jpg,https://reservations.ontarioparks.ca/images/0af65639-dbd2-403e-b745-5e4959acfe67.jpg,,,
-2147481537,958,,,-2147483648,0,-32763,10930,,1,6,,4,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,,,No,,,,,No,,Regular Rate,,Back Centre,"Grass, Soil",Tree(s),1,2,,,,Average,No,Average,,,,Non-Electric,,22.0,Partial Shade,11.0,,,,https://reservations.ontarioparks.ca/images/1bee4b7a-5fda-449e-9ce9-6b93b90723ca.jpg,https://reservations.ontarioparks.ca/images/ce3f30fc-37c6-4112-9118-7b895c6f6b02.jpg,https://reservations.ontarioparks.ca/images/0107d5f1-474b-4770-8935-e13746afdc27.jpg,,,
-2147481962,959,,,-2147483648,0,-32763,10940,,1,6,,3,Walk-in,Sites #900-965 (66),Trailer / motorhome,-2147483607,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Right,Grass,,1,2,,None,,Average,No,Average,,,,Non-Electric,,20.0,Full Shade,17.0,,,,https://reservations.ontarioparks.ca/images/d40d535f-73ec-47a1-98eb-5a20abd69117.jpg,https://reservations.ontarioparks.ca/images/61829a69-3d92-47da-a4b3-6569b4540cb6.jpg,https://reservations.ontarioparks.ca/images/e3f67fc9-dee1-4287-a3fa-bed8214a6ae6.jpg,,,
